1,1,0
2,1,60
3,1,0
4,1,0
5,1,100
6,1,12
7,1,30
8,1,0
9,1,20
10,1,0
11,1,20
12,1,10
13,1,100
14,1,70
15,1,0
16,1,60
17,1,0
18,1,10
19,1,0
20,1,100
21,1,96
22,1,70
23,1,70
24,1,60
25,1,90
26,1,0
27,1,100
28,1,10
29,1,0
30,1,0
31,1,0
32,1,60
33,1,0
34,1,0
35,1,21
36,1,0
37,1,40
38,1,0
39,1,0
40,1,0
41,1,30
42,1,0
43,1,70
44,1,0
45,1,92
46,1,0
47,1,100
48,1,100
49,1,92
50,1,6
51,1,0
52,1,0
53,1,0
54,1,10
55,1,0
56,1,70
57,1,100
58,1,0
59,1,0
60,1,10
61,1,0
62,1,30
63,1,34
64,1,0
65,1,89
66,1,90
67,1,0
68,1,0
69,1,100
70,1,0
71,1,55
72,1,50
73,1,90
74,1,90
75,1,0
76,1,0
77,1,100
78,1,100
79,1,0
80,1,90
81,1,5
82,1,0
83,1,100
84,1,0
85,1,0
86,1,70
87,1,28
88,1,20
89,1,48
90,1,0
91,1,0
92,1,0
93,1,0
94,1,60
95,1,13
96,1,0
97,1,0
98,1,40
99,1,0
100,1,40
101,1,0
102,1,0
103,1,87
104,1,0
105,1,50
106,1,0
107,1,0
108,1,0
109,1,0
110,1,92
111,1,10
112,1,0
113,1,70
114,1,40
115,1,56
116,1,0
117,1,10
118,1,0
119,1,0
120,1,0
121,1,100
122,1,80
123,1,78
124,1,0
125,1,10
126,1,92
127,1,100
128,1,90
129,1,96
130,1,89
131,1,89
132,1,0
133,1,0
134,1,0
135,1,10
136,1,96
137,1,0
138,1,82
139,1,0
140,1,0
141,1,89
142,1,0
143,1,60
144,1,60
145,1,100
146,1,100
147,1,0
148,1,50
149,1,0
150,1,0
151,1,0
152,1,0
153,1,0
154,1,60
155,1,60
156,1,10
157,1,40
158,1,1
159,1,10
160,1,0
161,1,0
162,1,0
163,1,0
164,1,0
165,1,0
166,1,0
167,1,20
168,1,50
169,1,0
170,1,0
171,1,50
172,1,70
173,1,11
174,1,88
175,1,50
176,1,0
177,1,0
178,1,0
179,1,0
180,1,0
181,1,0
182,1,24
183,1,20
184,1,10
185,1,0
186,1,0
187,1,0
188,1,50
189,1,59
190,1,10
191,1,52
192,1,80
193,1,100
194,1,0
195,1,61
196,1,0
197,1,100
198,1,19
199,1,0
200,1,0
201,1,0
202,1,0
203,1,0
204,1,60
205,1,0
206,1,0
207,1,0
208,1,0
209,1,0
210,1,70
211,1,0
212,1,100
213,1,0
214,1,0
215,1,0
216,1,0
217,1,0
218,1,50
219,1,100
220,1,100
221,1,60
222,1,0
223,1,60
224,1,1
225,1,80
226,1,100
227,1,90
228,1,0
229,1,100
230,1,0
231,1,0
232,1,98
233,1,0
234,1,20
235,1,90
236,1,0
237,1,50
238,1,0
239,1,0
240,1,0
241,1,0
242,1,0
243,1,0
244,1,0
245,1,0
246,1,40
247,1,100
248,1,100
249,1,70
250,1,100
251,1,0
252,1,0
253,1,50
254,1,0
255,1,0
256,1,0
257,1,0
258,1,50
259,1,30
260,1,0
261,1,255
262,1,0
263,1,20
264,1,255
265,1,0
266,1,0
267,1,0
268,1,0
269,1,0
270,1,0
271,1,60
272,1,50
273,1,0
274,1,0
275,1,100
276,1,0
277,1,100
278,1,20
279,1,57
280,1,0
281,1,10
282,1,0
283,1,100
284,1,60
285,1,0
286,1,0
287,1,0
288,1,50
289,1,0
290,1,40
291,1,0
292,1,10
293,1,0
294,1,70
295,1,0
296,1,0
297,1,30
298,1,0
299,1,0
300,1,10
301,1,0
302,1,0
303,1,0
304,1,90
305,1,60
306,1,90
307,1,50
308,1,0
309,1,0
310,1,0
311,1,24
312,1,0
313,1,50
314,1,0
315,1,0
316,1,10
317,1,30
318,1,50
319,1,70
320,1,0
321,1,30
322,1,0
323,1,0
324,1,90
325,1,50
326,1,85
327,1,0
328,1,100
329,1,100
330,1,0
331,1,70
332,1,85
333,1,0
334,1,12
335,1,10
336,1,24
337,1,60
338,1,0
339,1,70
340,1,0
341,1,0
342,1,0
343,1,0
344,1,60
345,1,0
346,1,0
347,1,41
348,1,30
349,1,80
350,1,0
351,1,0
352,1,0
353,1,10
354,1,100
355,1,0
356,1,0
357,1,20
358,1,60
359,1,95
360,1,0
361,1,0
362,1,0
363,1,100
364,1,0
365,1,50
366,1,100
367,1,50
368,1,0
369,1,15
370,1,10
371,1,0
372,1,0
373,1,0
374,1,0
375,1,41
376,1,100
377,1,0
378,1,0
379,1,60
380,1,20
381,1,0
382,1,0
383,1,100
384,1,0
385,1,20
386,1,0
387,1,0
388,1,0
389,1,60
390,1,30
391,1,0
392,1,0
393,1,90
394,1,51
395,1,0
396,1,0
397,1,66
398,1,95
399,1,0
400,1,0
401,1,60
402,1,100
403,1,0
404,1,0
405,1,31
406,1,0
407,1,0
408,1,0
409,1,50
410,1,70
411,1,0
412,1,10
413,1,0
414,1,20
415,1,46
416,1,0
417,1,100
418,1,100
419,1,0
420,1,0
421,1,0
422,1,0
423,1,0
424,1,0
425,1,30
426,1,0
427,1,10
428,1,85
429,1,0
430,1,13
431,1,85
432,1,0
433,1,90
434,1,6
435,1,20
436,1,60
437,1,0
438,1,0
439,1,54
440,1,100
441,1,10
442,1,0
443,1,80
444,1,80
445,1,99
446,1,0
447,1,0
448,1,0
449,1,100
450,1,10
451,1,40
452,1,10
453,1,61
454,1,50
455,1,0
456,1,0
457,1,0
458,1,0
459,1,40
460,1,0
461,1,80
462,1,0
463,1,0
464,1,81
465,1,0
466,1,0
467,1,0
468,1,0
469,1,0
470,1,0
471,1,0
472,1,0
473,1,0
474,1,0
475,1,0
476,1,0
477,1,0
478,1,60
479,1,0
480,1,0
481,1,70
482,1,0
483,1,0
484,1,90
485,1,0
486,1,30
487,1,10
488,1,67
489,1,0
490,1,0
491,1,0
492,1,20
493,1,0
494,1,0
495,1,20
496,1,0
497,1,0
498,1,78
499,1,0
500,1,40
501,1,80
502,1,74
503,1,0
504,1,0
505,1,60
506,1,0
507,1,0
508,1,0
509,1,80
510,1,0
511,1,90
512,1,0
513,1,0
514,1,65
515,1,90
516,1,0
517,1,0
518,1,0
519,1,0
520,1,80
521,1,30
522,1,50
523,1,0
524,1,0
525,1,80
526,1,0
527,1,255
528,1,50
529,1,0
530,1,78
531,1,0
532,1,50
533,1,0
534,1,0
535,1,0
536,1,0
537,1,0
538,1,90
539,1,0
540,1,0
541,1,0
542,1,100
543,1,0
544,1,0
545,1,0
546,1,20
547,1,100
548,1,0
549,1,10
550,1,90
551,1,100
552,1,95
553,1,0
554,1,0
555,1,0
556,1,0
557,1,0
558,1,0
559,1,60
560,1,10
561,1,0
562,1,90
563,1,30
564,1,0
565,1,100
566,1,90
567,1,81
568,1,0
569,1,0
570,1,100
571,1,21
572,1,0
573,1,20
574,1,50
575,1,0
1,2,100
2,2,70
3,2,30
4,2,0
5,2,0
6,2,26
7,2,0
8,2,0
9,2,20
10,2,0
11,2,0
12,2,0
13,2,0
14,2,20
15,2,100
16,2,60
17,2,100
18,2,60
19,2,0
20,2,90
21,2,0
22,2,50
23,2,0
24,2,60
25,2,90
26,2,90
27,2,100
28,2,10
29,2,100
30,2,92
31,2,0
32,2,30
33,2,70
576,2,100
35,2,23
36,2,0
37,2,0
38,2,90
39,2,0
40,2,0
41,2,0
42,2,31
43,2,0
44,2,0
45,2,90
46,2,0
577,2,0
49,2,40
50,2,2
51,2,0
52,2,0
53,2,0
578,2,0
54,2,0
55,2,0
56,2,40
57,2,100
58,2,0
59,2,10
60,2,40
62,2,50
63,2,0
64,2,0
65,2,100
579,2,0
66,2,100
67,2,0
580,2,100
68,2,0
69,2,20
70,2,0
71,2,65
72,2,70
73,2,100
74,2,0
75,2,0
76,2,100
77,2,0
78,2,0
79,2,100
81,2,255
82,2,0
83,2,100
84,2,90
85,2,0
86,2,80
87,2,21
88,2,98
89,2,60
90,2,0
91,2,100
92,2,0
93,2,0
94,2,40
95,2,4
96,2,0
97,2,0
98,2,80
99,2,100
100,2,20
101,2,80
102,2,60
103,2,30
104,2,0
105,2,50
107,2,0
108,2,0
581,2,0
582,2,0
109,2,0
110,2,92
111,2,100
112,2,0
583,2,0
113,2,40
114,2,0
116,2,255
117,2,50
119,2,100
120,2,0
584,2,40
121,2,0
122,2,0
585,2,0
123,2,0
125,2,50
126,2,14
127,2,80
128,2,0
586,2,0
129,2,72
130,2,0
131,2,41
132,2,100
133,2,0
134,2,0
135,2,80
136,2,0
137,2,90
138,2,39
139,2,0
141,2,81
587,2,85
142,2,0
143,2,84
144,2,80
145,2,70
147,2,0
148,2,80
149,2,90
150,2,0
151,2,0
152,2,0
153,2,0
154,2,80
155,2,70
156,2,30
157,2,15
158,2,10
160,2,0
161,2,21
162,2,0
163,2,0
164,2,23
165,2,0
166,2,0
167,2,0
168,2,30
169,2,0
170,2,0
171,2,0
172,2,10
173,2,3
174,2,80
175,2,40
176,2,0
177,2,0
178,2,90
179,2,0
180,2,90
181,2,0
182,2,85
183,2,30
184,2,0
185,2,60
186,2,0
187,2,0
188,2,90
189,2,0
191,2,9
192,2,40
193,2,0
194,2,0
195,2,82
196,2,0
197,2,0
198,2,67
199,2,0
200,2,30
201,2,0
202,2,0
203,2,0
204,2,0
588,2,0
205,2,0
206,2,0
207,2,0
208,2,0
209,2,0
210,2,0
211,2,100
212,2,0
213,2,0
214,2,0
215,2,10
216,2,90
217,2,61
218,2,40
219,2,70
220,2,100
221,2,10
222,2,0
223,2,70
224,2,90
225,2,0
226,2,0
227,2,70
589,2,40
228,2,0
229,2,100
231,2,0
232,2,255
233,2,0
234,2,0
235,2,0
236,2,92
237,2,0
238,2,0
240,2,50
241,2,0
242,2,0
243,2,0
244,2,0
245,2,0
246,2,20
247,2,0
590,2,0
248,2,100
249,2,80
250,2,100
251,2,0
252,2,50
253,2,0
254,2,10
255,2,0
256,2,0
257,2,0
258,2,0
259,2,80
260,2,0
261,2,255
262,2,0
263,2,8
264,2,54
265,2,0
266,2,20
267,2,57
268,2,0
591,2,0
269,2,96
270,2,0
592,2,20
271,2,0
272,2,60
273,2,0
274,2,0
275,2,0
276,2,0
277,2,100
278,2,10
279,2,79
281,2,100
282,2,20
283,2,100
284,2,70
285,2,0
286,2,0
287,2,0
288,2,0
289,2,28
290,2,50
291,2,0
292,2,40
293,2,0
294,2,50
593,2,50
295,2,0
296,2,60
594,2,90
297,2,40
298,2,0
299,2,0
300,2,10
301,2,0
302,2,70
303,2,0
304,2,0
306,2,80
307,2,19
308,2,0
309,2,0
310,2,0
311,2,15
312,2,0
313,2,96
314,2,0
315,2,0
316,2,10
317,2,80
318,2,0
319,2,70
320,2,0
321,2,30
324,2,90
325,2,0
326,2,34
327,2,0
328,2,81
329,2,75
331,2,57
332,2,70
333,2,0
334,2,1
335,2,100
336,2,41
337,2,20
339,2,60
340,2,0
341,2,10
342,2,0
343,2,0
344,2,60
345,2,0
346,2,30
347,2,0
348,2,50
349,2,50
350,2,40
351,2,0
352,2,65
353,2,50
355,2,80
356,2,0
357,2,50
358,2,91
359,2,0
361,2,0
362,2,0
363,2,0
364,2,0
365,2,70
366,2,0
367,2,50
368,2,0
369,2,57
370,2,20
371,2,92
372,2,0
595,2,100
373,2,30
374,2,0
376,2,0
596,2,70
377,2,20
378,2,0
379,2,100
380,2,20
381,2,90
382,2,0
383,2,0
384,2,0
385,2,20
386,2,0
597,2,0
387,2,0
388,2,0
389,2,40
390,2,50
598,2,0
393,2,90
394,2,64
395,2,0
396,2,100
397,2,0
599,2,0
398,2,72
399,2,0
400,2,0
401,2,74
402,2,100
403,2,0
600,2,2
404,2,255
405,2,0
406,2,50
407,2,0
408,2,100
409,2,23
410,2,60
411,2,0
412,2,10
413,2,80
414,2,0
415,2,41
416,2,20
417,2,100
418,2,100
419,2,0
420,2,0
421,2,0
422,2,0
423,2,0
424,2,0
425,2,60
426,2,0
427,2,0
428,2,81
601,2,0
429,2,0
431,2,20
432,2,30
433,2,80
434,2,0
435,2,50
436,2,30
437,2,50
438,2,0
439,2,0
440,2,100
441,2,0
442,2,0
443,2,80
445,2,70
446,2,0
447,2,0
448,2,90
449,2,100
450,2,28
451,2,83
452,2,86
453,2,57
454,2,0
455,2,0
456,2,20
457,2,0
458,2,0
459,2,80
460,2,90
461,2,0
462,2,2
463,2,40
464,2,52
465,2,0
466,2,50
467,2,100
468,2,0
469,2,0
470,2,0
471,2,70
472,2,0
602,2,10
474,2,0
475,2,57
476,2,90
477,2,0
478,2,0
479,2,50
480,2,0
481,2,50
482,2,50
483,2,0
484,2,50
485,2,0
486,2,1
487,2,79
488,2,91
603,2,0
489,2,30
490,2,0
491,2,0
492,2,0
493,2,10
494,2,0
495,2,20
496,2,60
497,2,0
498,2,72
499,2,0
500,2,60
501,2,0
502,2,0
503,2,0
504,2,20
505,2,0
506,2,0
507,2,0
604,2,70
508,2,0
509,2,90
510,2,0
511,2,0
512,2,0
513,2,0
514,2,35
515,2,54
516,2,0
518,2,0
519,2,70
520,2,0
521,2,39
522,2,81
605,2,0
523,2,0
524,2,0
525,2,60
526,2,0
527,2,255
528,2,50
529,2,0
530,2,79
531,2,100
532,2,19
533,2,0
606,2,40
535,2,0
536,2,0
537,2,70
538,2,85
539,2,30
540,2,50
541,2,0
542,2,60
543,2,0
544,2,80
545,2,54
546,2,80
547,2,100
548,2,0
549,2,0
550,2,80
551,2,80
552,2,14
554,2,0
555,2,0
556,2,0
557,2,0
559,2,75
560,2,50
561,2,0
562,2,0
563,2,0
564,2,0
607,2,80
565,2,0
566,2,0
567,2,0
568,2,0
569,2,0
570,2,0
571,2,70
572,2,0
573,2,0
574,2,30
575,2,50
1,3,0
2,3,72
3,3,0
4,3,0
5,3,0
6,3,60
7,3,0
8,3,0
9,3,10
10,3,0
12,3,0
13,3,0
14,3,20
15,3,0
16,3,30
17,3,0
18,3,0
19,3,0
20,3,0
21,3,30
22,3,40
23,3,0
24,3,40
26,3,0
27,3,80
29,3,0
30,3,0
31,3,0
32,3,0
33,3,70
34,3,0
576,3,70
35,3,6
36,3,0
37,3,0
608,3,0
38,3,0
39,3,0
40,3,0
41,3,40
42,3,0
43,3,0
44,3,0
45,3,71
46,3,0
577,3,0
47,3,50
48,3,0
49,3,40
50,3,0
51,3,0
52,3,0
53,3,0
54,3,10
55,3,0
56,3,40
57,3,80
58,3,0
59,3,0
60,3,0
61,3,0
